5041	8100
7315	4100
1021	3800
6093	3100
72	2500
155	3700
79	3600
93	3100
2872	17340200
1655	6200
2309	17047600
3819	16946300
1378	16565300
346	3283700
1080	16599300
964	3333700
792	3522100
1218	3366500
5429	3395400
6427	3478300
6217	3089000
1402	3446000
4087	3703000
750	3767800
849	3809100
6310	3038100
581	2894800
512	2902100
1535	2871500
3688	2709900
5287	2538600
1341	2603200
3088	2597000
2206	2444300
1637	2248300
5382	2176800
1714	2171200
6021	2200200
1529	2062700
6233	2113300
5172	19245800
7062	19213100
3255	5048400
7314	5026700
2721	4253400
4362	4031900
7010	3480200
9188	21208200
3843	20958400
6653	21181100
5998	20415900
7972	6503800
5094	6819500
2958	6975700
6688	5959500
7279	6011100
5300	6024900
7396	6001100
9480	5473500
4483	5515700
7743	22229300
3524	22065500
6988	7994200
8122	7556800
7172	6962600
9164	23136800
3057	22901100
5046	8795900
7362	8961100
5512	7608000
9869	7401200
8385	23406800
3062	22821300
7000	9591000
8830	8277800
5704	24577300
7671	23811300
8956	10181300
4182	10024100
3979	8033700
4110	10483300
2935	8760600
7045	8323000
9456	10544900
5364	10792600
6459	10343600
9634	8741600
7431	10810200
6801	25490500
7215	11892700
6430	11870200
9597	10951000
5359	9873200
6147	12326800
9704	11574900
8323	12781600
9488	10713000
8433	26814100
9803	10764200
8150	starved
