5349	58300
2618	16300
1848	7200
2967	11200
759	4900
3203	6400
8996	7200
3277	6900
8066	29300
345	12800
7108	6800
2689	11800
7735	185200
2448	45800
1592	80600
3344	12400
5339	6200
3889	15700
8730	5900
2130	2700
2311	6700
1829	12500
5111	8000
8511	35300
1539	2300
3441	8300
1189	7300
8789	9400
16	17100
7012	8500
8074	24200
6779	8100
9582	4500
3735	14700
3257	93000
97	9300
6728	2300
4137	1500
3618	6200
2176	14100
5186	15400
5194	3300
7409	1900
7435	2700
9539	5800
5639	4700
9922	6000
5064	3900
2589	75500
1406	72800
7385	29700
4177	5000
464	6300
527	7400
6080	700800
5516	8000
92	31700
8496	8600
4695	15100
8827	5400
5783	4700
385	18600
1692	4200
5067	1700
7528	615400
3400	9900
9172	15000
5844	7000
7219	8500
9037	29800
5983	30200
2314	21200
6693	10500
5323	13000
4711	6800
1094	381500
8728	5200
4019	3900
8947	1600
7179	4300
3062	49600
3284	15100
7284	31900
5878	2500
7779	2100
485	4400
8434	12900
2448	3500
2273	7100
6255	20000
915	1800
5706	2300
8576	2400
3547	2400
8979	6200
4444	4600
3906	22900
4017	5900
3164	10300
9868	8400
