40438	291000
97834	7300
99098	6000
93683	5700
8836	27300
97814	12800
66101	7400
93242	4374200
62897	5200
23867	2800
13777	6500
6154	6600
99776	2900
55653	3300
19866	2900
67404	3200
50261	1600
79082	3200
5388	2800
99265	2900
52861	8400
95126	3100
90551	1200
28591	3200
1494	2300
52405	2400
91	2700
94925	2900
25272	2600
2499	1600
54525	2700
40845	5200
86064	3700
27397	2000
52193	1600
9596	1400
26205	1500
38584	3500
42873	2400
21491	2300
3898	8000
57173	2100
13463	2800
61057	2100
74327	1700
66033	2400
73049	1300
13999	2300
10421	2800
65728	5300
14318	4700
87123	3000
53015	3000
92938	2000
27772	5600
61430	2800
4760	5400
81958	14500
93666	4600
32168	2500
20233	2300
56418	5900
68675	2600
33291	3200
61381	234700
89718	6600
53019	42100
37825	16500
62245	3300
5816	1500
82527	3300
78634	6500
8510	1500
61343	1500
45975	167700
74382	2800
92832	2300
29481	1500
7687	2800
37736	6500
49477	2600
19848	1200
74154	5000
23085	2900
66233	1300
89610	1200
4283	3800
9789	8700
97625	2700
45439	1700
57178	4100
32357	1400
63158	1000
96614	3000
11211	1000
60664	4000
33579	1200
10434	2300
15719	1600
51519	1000
35329	1900
21755	1100
27626	7600
22277	2400
19768	1600
49798	2200
35053	3300
46656	1100
48379	900
20589	16479600
41055	3300
79751	1400
65699	2700
72362	1000
47547	1100
40636	600
52004	4600
58991	3300
81951	1500
98104	2100
59624	11000
62526	1500
21924	1100
84203	2200
42413	5400
8884	23300
14139	237200
40855	3000
18316	3600
96782	3900
59407	6500
47612	1500
31188	2500
18022	2400
97832	3300
85868	7500
90439	1300
41835	2900
68914	900
99203	1300
28680	1400
42014	1400
72538	8400
5542	1500
74517	2900
57474	1500
35220	1400
4437	3800
40028	2900
75609	5000
48247	8400
90030	1500
19141	1600
11066	1500
26820	31300
9561	23800
19093	2900
27792	2900
47489	3200
66873	11000
36293	1500
47058	1800
1829	3100
49877	5300
76935	2700
31386	1100
12172	1600
25796	2900
70727	1500
71557	1100
63657	1500
70324	1200
11341	1600
83750	2000
76603	32500
36119	4900
17727	2200
92999	7000
65720	1700
76779	1000
60324	3200
36189	5000
61159	3700
5221	3100
20451	36500
93734	2300
12409	600
21546	600
21353	3300
67266	20600
23224	4800
54824	5100
64713	500
69387	500
73832	600
30598	29800
6333	600
88307	4500
65193	2000
84486	5500
14635	600
66361	5000
28239	500
12453	500
97956	400
8775	400
37991	2800
68688	2500
59302	3500
29354	5000
63148	300
86451	2000
87872	4500
3503	600
24850	500
80896	6200
98005	400
20215	3200
34976	400
64983	4500
73914	15500
57847	1600
86107	18800
52376	7400
14426	14100
43342	800
64652	30435400
38141	3400
28034	4300
99994	3400
65347	6900
43140	3200
20167	5300
43542	1300
23291	2900
15558	3800
88878	6200
99433	6000
75860	5200
80098	3100
1828	2700
13612	1700
6913	500
35058	8100
88033	1100
87926	1700
88067	4100
44574	400
87795	500
1056	500
40353	10800
70154	1800
14409	5600
76397	3100
37570	800
15823	3300
90429	900
10526	400
25006	1000
39462	2600
47902	1400
37313	700
45952	3300
9248	2400
61849	1000
40812	3000
86080	900
41364	2900
54146	2000
24100	63800
14403	2900
9264	800
27304	1300
37654	3500
8960	6800
43376	1400
9160	7600
41159	900
17548	2600
73197	700
91858	1000
69930	3500
61589	3200
36684	500
82784	700
47430	4100
78200	400
91927	3100
43339	900
93336	400
77184	3600
77321	500
32494	500
17558	500
46172	2100
55555	800
73778	1900
96017	400
43195	17400
24956	400
25979	3200
89843	2100
89126	600
58933	3200
15854	1900
81928	3800
11834	3400
16490	3100
80413	2700
65338	3100
74080	600
3748	400
11185	500
80372	14400
80124	34227200
35979	700
30187	600
5811	1000
8872	2500
50158	4900
45529	800
50263	500
81204	33030500
20044	3600
73367	8000
5450	3300
63205	4300
79198	500
22604	17900
40815	1800
60165	800
65128	2900
9632	3000
59202	300
43814	600
16032	500
29938	1400
88084	4100
36908	500
7206	3600
18115	600
87746	700
38708	700
98576	3600
53874	400
86278	500
80421	4300
53155	400
46741	900
30218	500
53012	3400
68983	3100
21687	500
93423	29394900
10515	3200
32061	700
29864	3800
64971	600
5592	400
20925	2000
77316	1100
38121	500
53926	600
84727	600
17924	400
747	400
31770	1500
71755	5200
15931	600
24818	6100
88628	1000
39829	600
85104	700
9726	7800
27776	900
79120	2500
43797	500
61817	2600
4640	400
98984	800
21179	3600
67277	500
26104	400
19320	500
63845	300
25174	500
41941	500
19249	1300
48166	900
47922	3000
44443	500
71862	800
16056	1000
37813	3300
29353	3000
67585	800
40059	800
73178	4000
90283	34200
70587	3300
8182	5300
49747	400
12828	500
13015	3100
19988	800
98689	500
6742	3800
72252	4800
69311	800
49567	1000
75384	2300
15456	500
43767	700
12057	2600
20722	5300
32463	4000
36495	900
42362	3300
78704	600
2699	3400
50885	500
90787	3000
24897	4100
45229	1100
65084	800
58199	800
62307	4800
84970	500
69560	1900
53907	500
94572	3300
19250	3500
83861	600
40891	2700
18327	1100
77521	1200
21251	2800
67375	1700
4842	300
22648	1500
77602	600
85789	3000
88768	500
69430	3400
52407	2400
1073	2900
887	400
69695	2500
69832	4000
28231	600
15736	3400
30735	900
31072	800
42394	78300
99935	26600
8488	800
94116	4000
78866	3600
18118	500
32214	400
18127	7600
12378	3900
4914	700
68052	4900
53740	300
23790	1000
23769	400
16552	900
1234	800
22573	700
35183	10100
73993	3300
24787	3000
1463	3500
74796	1400
61121	3200
65562	3100
15353	1800
4123	900
91405	600
55844	700
38688	1000
92609	3800
42529	400
1400	3500
15919	900
18504	800
87880	400
65187	900
49100	800
1480	5900
62761	800
56084	700
95508	1000
13073	2700
84006	700
66545	800
19599	2500
43479	3100
46366	3500
91413	400
67390	500
38298	3500
97682	700
80071	6100
47857	600
99824	300
45605	5200
439	3100
94582	15421100
97397	3800
6482	3200
12028	3200
95306	800
56768	8000
34903	18600
95877	6000
78099	500
51731	3300
52722	3600
54867	900
51151	500
49703	500
34044	2700
54535	2400
16444	900
46212	5200
68604	1100
53867	3900
60215	6500
78275	3200
72643	700
86553	2800
41406	900
53830	900
82846	3100
3256	1900
37744	2800
64654	4700
60097	400
56134	2400
63583	500
70250	800
87407	400
72177	2300
78228	400
24297	1000
84423	4700
46239	2900
88672	400
40432	1200
49358	13600
48845	400
17351	500
83867	6600
63190	1300
15860	3200
93723	800
7534	400
10504	5800
46344	900
50962	900
44334	2600
84723	2100
85179	14400
71779	3500
19946	700
14352	4000
41567	1100
9667	400
59507	1200
15729	500
30184	9400
43817	1300
80379	8200
3558	5000
22607	4800
95409	600
15329	700
13516	1000
4403	700
18131	2700
