6021	9700
7010	21700
2618	7700
2967	9300
759	8800
3203	3600
1848	4800
3277	10700
8996	9700
345	20300
8066	7800
7108	5900
7735	10700
2448	14800
1592	11300
5339	6600
3344	6700
3889	7600
2311	3300
2130	10900
1829	4400
8730	24400
5111	4600
1539	5400
3441	17600
8511	19300
1189	10200
8789	8800
16	13000
7012	12100
8074	4200
6779	3700
9582	6500
3257	5500
3735	19400
6728	9900
97	6100
4137	9400
3618	12400
2176	6900
5186	5800
5194	34200
7409	7000
9539	5300
7435	10300
5639	11600
6080	5000
9922	11500
1406	47500
2589	7000
5064	54700
7385	6300
527	7100
92	5400
464	62400
4177	10500
5516	66000
7528	72900
8496	10800
4695	5900
5783	6900
8827	12200
385	8100
1692	8300
5067	7800
3400	15300
9172	8900
7219	7500
5323	33500
5983	10000
7179	12000
4019	10100
6693	2000
9037	4093200
2314	7600
3062	25600
5844	8700
1094	4600
4711	9700
5878	2782500
485	2827600
7779	2750700
9868	587800
915	757200
2273	2850400
2448	2874400
8947	3282500
3906	1058200
6255	3221500
8979	1168300
3547	3285600
4444	1351300
3164	1473700
4017	1638400
5706	3614900
7284	4113900
3284	4303300
8434	4214300
8728	5509700
8576	2118000
