5041	11700
7315	7900
9188	14962800
5349	327400
1021	15213100
6093	15248200
2872	15304500
5704	15389600
6653	15400400
3843	15368100
7743	15512800
3524	15238600
9164	15440900
5172	15292600
2309	15467900
3057	15470200
8385	15485200
72	15506200
155	15446700
7062	15940600
7671	15726300
3819	15678200
6801	15687300
8433	15592100
1080	15688300
1378	15658900
5998	16038700
3062	15713000
8956	15698400
7215	15615900
792	15696800
346	4039700
964	3950700
2958	15553300
6430	4109500
4087	4111100
849	4280300
6427	4405500
5364	4547200
1218	4603600
5094	4851200
7972	4978500
5046	4742800
9456	5209600
7362	5443600
6147	5408300
3255	5468900
7000	17561400
6217	5925100
7431	5941200
581	5984900
512	6024800
4110	6253700
6459	6302500
9704	6274700
8323	18487200
750	7021300
4182	7029000
5429	7054100
9597	6952700
1402	7052600
8122	7147600
7314	7257900
6688	7221300
6988	7465200
1535	7413000
7279	7273300
6310	7575500
5300	7534500
7396	7492100
79	7471500
3688	7481000
7172	7504900
5512	7668200
1341	7640400
3088	11027600
5287	11268600
8830	11510700
2721	11422400
9869	11418200
2935	11493100
93	11525600
9480	11583100
4483	11598900
2206	11582900
9488	11645100
4362	11680700
8150	11807000
3979	11913600
1637	11930600
5359	12070700
7045	12064200
5382	12111900
1714	12140700
9634	12022900
1529	12116600
9803	12116300
1655	12126900
6233	12140900
2689	11369900
